OBJECTID,SEGMENT_ID,L_F_ADD,L_T_ADD,R_F_ADD,R_T_ADD,PRE_DIR,ST_NAME,ST_TYPE,SUF_DIR,MUN_L,MUN_R,CFCC,SPEEDLIMIT,ONEWAY,HEIGHT,WEIGHT,WIDTH,F_ZLEV,T_ZLEV,SHIELD,HWY_NUM,NBHD_L,NBHD_R,FT_COST,TF_COST,TF_DIR,FT_DIR,STATE00_L,STATE00_R,COUNTY00_L,COUNTY00_R,PLACE00_L,PLACE00_R,TRACT00_L,TRACT00_R,BLOCK00_L,BLOCK00_R,MCD00_L,MCD00_R,STREET_ID,SHAPElen
9860,5740,2,40,1,39,,Norfolk,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,0.24101735,-1, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,2997,424.190541341339
9861,5741,42,50,41,51,,Norfolk,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,0.1182561,-1, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,2997,208.130741576688
9862,16493,277,257,292,270,,North,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.08362423,-1, , ,MA,MA,025,025,07000,07000,02113,02109, , ,07000,07000,3003,147.178649835347
9863,16492,285,279,296,294,,North,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.03660829,-1, , ,MA,MA,025,025,07000,07000,02113,02109, , ,07000,07000,3003,64.4305820826715
9864,16472,339,321,348,334,,North,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.07169137,-1, , ,MA,MA,025,025,07000,07000,02109,02109, , ,07000,07000,3003,126.176818663539
9865,8822,349,341,350,350,,North,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.0559637,-1, , ,MA,MA,025,025,07000,07000,02109,02109, , ,07000,07000,3003,98.4961198933516
9866,8823,355,351,356,352,,North,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.02850474,-1, , ,MA,MA,025,025,07000,07000,02109,02109, , ,07000,07000,3003,50.1683412289495
9867,5817,2,12,1,15,,Norton,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,-1,0.122, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,3013,216.209369769382
9868,5771,2,26,1,25,,Oak,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Hyde Park,Hyde Park,-1,0.298, , ,MA,MA,025,025,07000,07000,02136,02136, , ,07000,07000,3035,503.502202372368
9869,5783,39,1,40,2,,Oakwood,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,-1,0.381, , ,MA,MA,025,025,07000,07000,02124,02124, , ,07000,07000,3053,664.528404106286
9870,11954,1,1,4,2,,Old Morton,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,0.051,-1, , ,MA,MA,025,025,07000,07000,02126,02126, , ,07000,07000,3065,127.573193291493
9871,17920,29,3,18,6,,Old Morton,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Mattapan,Mattapan,-1,0.153, , ,MA,MA,025,025,07000,07000,02126,02126, , ,07000,07000,3065,263.672445052383
9872,5909,69,1,68,2,,Olmstead,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Jamaica Plain,Jamaica Plain,0.242,-1, , ,MA,MA,025,025,07000,07000,02130,02130, , ,07000,07000,3071,411.956484594116
9873,5910,99,71,98,70,,Olmstead,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Jamaica Plain,Jamaica Plain,0.095,-1, , ,MA,MA,025,025,07000,07000,02130,02130, , ,07000,07000,3071,175.464295172563
9874,18442,2,40,1,39,,Orchard,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Jamaica Plain,Jamaica Plain,-1,0.357, , ,MA,MA,025,025,07000,07000,02130,02130, , ,07000,07000,3079,621.529576165384
9875,26003,42,198,41,199,,Orchard,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Jamaica Plain,Jamaica Plain,-1,0.558, , ,MA,MA,025,025,07000,07000,02130,02130, , ,07000,07000,3079,977.549556894352
9876,5925,28,98,31,99,,Orchardfield,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,-1,0.341, , ,MA,MA,025,025,07000,07000,02122,02122, , ,07000,07000,3082,573.212938427986
9877,5939,26,98,29,99,,Orkney,RD,,Boston,Boston,A41,20,FT,,,,0,0,,,Allston-Brighton,Allston-Brighton,-1,0.229, , ,MA,MA,025,025,07000,07000,02135,02135, , ,07000,07000,3088,407.508135779786
9878,17166,2,24,1,27,,Orkney,RD,,Boston,Boston,A41,20,FT,,,,0,0,,,Allston-Brighton,Allston-Brighton,-1,0.258, , ,MA,MA,025,025,07000,07000,02135,02135, , ,07000,07000,3088,453.179313313495
9879,5957,19,1,18,2,,Otisfield,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,-1,0.287, , ,MA,MA,025,025,07000,07000,02121,02121, , ,07000,07000,3101,504.370681744887
9880,5880,35,1,36,2,,Oxford,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.2640171,-1, , ,MA,MA,025,025,07000,07000,02111,02111, , ,07000,07000,3109,464.670088341228
9881,6017,99,9,98,10,,Page,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,0.122,-1, , ,MA,MA,025,025,07000,07000,02121,02121, , ,07000,07000,3114,213.80525514253
9882,6016,7,1,8,2,,Page,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,0.128,-1, , ,MA,MA,025,025,07000,07000,02121,02121, , ,07000,07000,3114,224.002641058176
9883,25577,2,26,1,25,,Palmer,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,-1,0.201, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,3121,350.449406432964
9884,6034,55,1,56,2,,Park Vale,AVE,,Boston,Boston,A41,20,FT,,,,0,0,,,Allston-Brighton,Allston-Brighton,-1,0.531, , ,MA,MA,025,025,07000,07000,02134,02134, , ,07000,07000,3141,920.79619177554
9885,6474,67,1,68,2,,Quint,AVE,,Boston,Boston,A41,20,FT,,,,0,0,,,Allston-Brighton,Allston-Brighton,-1,0.514, , ,MA,MA,025,025,07000,07000,02134,02134, , ,07000,07000,3462,899.302580477827
9886,25248,2,52,1,51,,Parmelee,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,-1,0.064, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,3159,111.590029182826
9887,6069,45,1,46,2,,Payson,AVE,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,0.42184551,-1, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,3179,742.448092655674
9888,6072,27,1,26,2,,Peaceable,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Allston-Brighton,Allston-Brighton,-1,0.284, , ,MA,MA,025,025,07000,07000,02135,02135, , ,07000,07000,3185,493.387394164921
9889,6079,47,1,46,2,,Pearl,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,0.48143759,-1, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,3190,847.330150378081
9890,6225,36,98,33,99,,Piedmont,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,-1,0.194, , ,MA,MA,025,025,07000,07000,02116,02116, , ,07000,07000,3228,348.050149817466
9891,6224,18,34,19,31,,Piedmont,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,-1,0.094, , ,MA,MA,025,025,07000,07000,02116,02116, , ,07000,07000,3228,157.478889502352
9892,6223,2,16,1,17,,Piedmont,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,-1,0.085, , ,MA,MA,025,025,07000,07000,02116,02116, , ,07000,07000,3228,159.321112076496
9893,8759,2,6,1,7,,Pleasant,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Charlestown,Charlestown,-1,0.121, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,3259,209.840892020209
9894,8760,8,28,9,19,,Pleasant,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Charlestown,Charlestown,-1,0.166, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,3259,229.447821843711
9895,8763,44,52,35,47,,Pleasant,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Charlestown,Charlestown,-1,0.097, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,3259,163.931671280786
9896,8764,54,98,49,99,,Pleasant,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Charlestown,Charlestown,-1,0.072, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,3259,139.212585780053
9897,6283,11,1,12,2,,Pleasanton,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,-1,0.225, , ,MA,MA,025,025,07000,07000,02121,02121, , ,07000,07000,3267,396.566446443713
9898,6286,63,1,64,2,,Plympton,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,-1,0.476, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,3271,831.579030115075
9899,6288,43,1,44,2,,Pomfret,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,West Roxbury,West Roxbury,-1,0.414, , ,MA,MA,025,025,07000,07000,02132,02132, , ,07000,07000,3274,726.2227872147
9900,6310,35,1,34,2,,Pompeii,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,0.295,-1, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,3276,523.689830674546
9901,6322,2,14,1,11,,Pond View,AVE,,Boston,Boston,A41,20,FT,,,,0,0,,,Jamaica Plain,Jamaica Plain,-1,0.109, , ,MA,MA,025,025,07000,07000,02130,02130, , ,07000,07000,3286,196.136068597392
9902,6323,16,24,13,27,,Pond View,AVE,,Boston,Boston,A41,20,FT,,,,0,0,,,Jamaica Plain,Jamaica Plain,-1,0.13, , ,MA,MA,025,025,07000,07000,02130,02130, , ,07000,07000,3286,224.355900628275
9903,6475,75,69,76,70,,Quint,AVE,,Boston,Boston,A41,20,FT,,,,0,0,,,Allston-Brighton,Allston-Brighton,-1,0.112, , ,MA,MA,025,025,07000,07000,02134,02134, , ,07000,07000,3462,195.107764960306
9904,6478,31,1,32,2,,Radcliffe,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,-1,0.153, , ,MA,MA,025,025,07000,07000,02121,02121, , ,07000,07000,3465,272.363436543794
9905,6481,27,1,28,2,,Radford,LN,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,-1,0.245, , ,MA,MA,025,025,07000,07000,02124,02124, , ,07000,07000,3466,431.176409279722
9906,6489,31,1,26,2,,Ralston,RD,,Boston,Boston,A41,15,FT,,,,0,0,,,Hyde Park,Hyde Park,0.284,-1, , ,MA,MA,025,025,07000,07000,02126,02126, , ,07000,07000,3472,360.933947254455
9907,6505,43,1,42,2,,Rangeley,ST,,Boston,Boston,A41,15,FT,,,,0,0,,,Dorchester,Dorchester,-1,0.464, , ,MA,MA,025,025,07000,07000,02124,02124, , ,07000,07000,3484,610.35018481173
9908,6400,21,1,20,2,,Ravenna,RD,,Boston,Boston,A41,20,FT,,,,0,0,,,West Roxbury,West Roxbury,-1,0.39, , ,MA,MA,025,025,07000,07000,02132,02132, , ,07000,07000,3488,727.348894423401
9909,6515,43,31,42,30,,Rector,RD,,Boston,Boston,A41,20,FT,,,,0,0,,,Mattapan,Mattapan,-1,0.136, , ,MA,MA,025,025,07000,07000,02126,02126, , ,07000,07000,3497,245.846840068565
9910,6514,29,13,28,14,,Rector,RD,,Boston,Boston,A41,20,FT,,,,0,0,,,Mattapan,Mattapan,-1,0.141, , ,MA,MA,025,025,07000,07000,02126,02126, , ,07000,07000,3497,240.38374454029
9911,6513,11,1,12,2,,Rector,RD,,Boston,Boston,A41,20,FT,,,,0,0,,,Mattapan,Mattapan,-1,0.108, , ,MA,MA,025,025,07000,07000,02126,02126, , ,07000,07000,3497,186.787364651214
9912,6546,5,1,6,2,,Remington,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,-1,0.114, , ,MA,MA,025,025,07000,07000,02124,02124, , ,07000,07000,3515,211.211459427064
9913,6571,141,107,140,108,,Revere,ST,,Boston,Boston,A41,20,,,,,0,0,,,Boston,Boston,0.20802966,0.20802966, , ,MA,MA,025,025,07000,07000,02114,02114, , ,07000,07000,3525,366.132199002698
9914,6570,105,95,106,96,,Revere,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.09557154,-1, , ,MA,MA,025,025,07000,07000,02114,02114, , ,07000,07000,3525,168.205906672815
9915,6569,93,89,94,90,,Revere,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.059,-1, , ,MA,MA,025,025,07000,07000,02114,02114, , ,07000,07000,3525,108.687754090882
9916,6567,77,75,78,72,,Revere,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.04611624,-1, , ,MA,MA,025,025,07000,07000,02114,02114, , ,07000,07000,3525,81.1645856028131
9917,6562,15,1,14,2,,Revere,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.07396752,-1, , ,MA,MA,025,025,07000,07000,02114,02114, , ,07000,07000,3525,130.182842418779
9918,6669,13,1,14,2,,River,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,-1,0.08, , ,MA,MA,025,025,07000,07000,02108,02114, , ,07000,07000,3565,148.686183170829
9919,6670,27,15,28,16,,River,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,-1,0.108, , ,MA,MA,025,025,07000,07000,02108,02114, , ,07000,07000,3565,186.014452757879
9920,6671,57,29,48,30,,River,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,-1,0.1, , ,MA,MA,025,025,07000,07000,02108,02114, , ,07000,07000,3565,175.985642356696
9921,6672,63,59,62,50,,River,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,-1,0.068, , ,MA,MA,025,025,07000,07000,02108,02114, , ,07000,07000,3565,122.953886925456
9922,6677,13,1,14,2,,Roach,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,0.14303339,-1, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,3576,251.738771761413
9923,6678,23,15,24,16,,Roach,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,0.12652621,-1, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,3576,222.68612359864
9924,6702,115,47,114,40,,Rockdale,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Mattapan,Mattapan,-1,0.549, , ,MA,MA,025,025,07000,07000,02126,02126, , ,07000,07000,3593,955.106539978853
9925,6703,25,1,24,2,,Rockland,AVE,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,0.272,-1, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,3597,472.271950536484
9926,6708,65,27,72,34,,Rockland,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,West Roxbury,West Roxbury,-1,0.244, , ,MA,MA,025,025,07000,07000,02132,02132, , ,07000,07000,3599,415.901891469262
9927,6723,61,1,60,2,,Rockwell,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,-1,0.748, , ,MA,MA,025,025,07000,07000,02124,02124, , ,07000,07000,3609,1312.79462903383
9928,16266,33,1,38,2,,Rogers,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,South Boston,South Boston,0.21158855,-1, , ,MA,MA,025,025,07000,07000,02127,02127, , ,07000,07000,3614,372.39584530288
9929,6758,1,3,2,2,,Rollins,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,-1,0.201, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,3618,368.639944942687
9930,17829,43,31,48,34,,Romsey,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,-1,0.122, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,3620,212.249553830898
9931,8775,65,45,64,50,,Romsey,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,-1,0.113, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,3620,192.228364073132
9932,8776,83,67,84,66,,Romsey,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,-1,0.167, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,3620,295.605888305203
9933,6760,11,1,12,2,,Ronald,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,-1,0.102, , ,MA,MA,025,025,07000,07000,02121,02121, , ,07000,07000,3621,184.372488681847
9934,6767,61,55,60,56,,Rosebery,RD,,Boston,Boston,A41,20,FT,,,,0,0,,,Hyde Park,Hyde Park,0.1150966,-1, , ,MA,MA,025,025,07000,07000,02126,02126, , ,07000,07000,3626,202.570014425431
9935,6779,13,1,12,2,,Rosemont,ST,,Boston,Boston,A41,15,FT,,,,0,0,,,Dorchester,Dorchester,0.16353879,-1, , ,MA,MA,025,025,07000,07000,02122,02122, , ,07000,07000,3635,215.871197312974
9936,6780,27,15,28,14,,Rosemont,ST,,Boston,Boston,A41,15,FT,,,,0,0,,,Dorchester,Dorchester,-1,0.147, , ,MA,MA,025,025,07000,07000,02122,02122, , ,07000,07000,3635,198.092853140867
9937,6781,49,29,50,30,,Rosemont,ST,,Boston,Boston,A41,15,FT,,,,0,0,,,Dorchester,Dorchester,-1,0.326, , ,MA,MA,025,025,07000,07000,02122,02122, , ,07000,07000,3635,432.495459348936
9938,6736,27,1,28,2,,Rowell,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,0.357,-1, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,3654,613.611624619537
9939,6744,45,1,44,2,,Rugdale,RD,,Boston,Boston,A41,15,FT,,,,0,0,,,Dorchester,Dorchester,-1,0.691, , ,MA,MA,025,025,07000,07000,02124,02124, , ,07000,07000,3670,910.52972968707
9940,8970,37,23,32,24,,Rumford,RD,,Boston,Boston,A41,20,FT,,,,0,0,,,West Roxbury,West Roxbury,-1,0.144, , ,MA,MA,025,025,07000,07000,02132,02132, , ,07000,07000,5206,260.080433588703
9941,6857,29,1,30,2,,Ruthven,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,0.32906691,-1, , ,MA,MA,025,025,07000,07000,02121,02121, , ,07000,07000,3690,579.157761863867
9942,6858,111,73,112,62,,Ruthven,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,0.30147378,-1, , ,MA,MA,025,025,07000,07000,02121,02121, , ,07000,07000,3690,530.593847609293
9943,6859,175,113,176,114,,Ruthven,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,0.49763203,-1, , ,MA,MA,025,025,07000,07000,02121,02121, , ,07000,07000,3690,875.83237652474
9944,6860,195,177,194,178,,Ruthven,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,0.14754424,-1, , ,MA,MA,025,025,07000,07000,02121,02121, , ,07000,07000,3690,259.677860360543
9945,7197,57,1,58,2,S,Munroe,TER,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,-1,0.527, , ,MA,MA,025,025,07000,07000,02122,02122, , ,07000,07000,2886,937.770003388437
9946,7259,31,23,32,20,,Saint Cecilia,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.123,-1, , ,MA,MA,025,025,07000,07000,02115,02115, , ,07000,07000,3708,216.103167473514
9947,17281,19,1,20,2,,Saint George,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.22990343,-1, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,3714,404.630039374637
9948,7274,49,27,50,28,,Saint Joseph,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Jamaica Plain,Jamaica Plain,-1,0.225, , ,MA,MA,025,025,07000,07000,02130,02130, , ,07000,07000,3721,391.938697938684
9949,7275,59,51,60,52,,Saint Joseph,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Jamaica Plain,Jamaica Plain,-1,0.13, , ,MA,MA,025,025,07000,07000,02130,02130, , ,07000,07000,3721,232.556138813446
9950,7290,19,1,20,2,,Saint William,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,-1,0.211, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,3735,365.870044771001
9951,6915,55,45,56,46,,Samoset,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,-1,0.214, , ,MA,MA,025,025,07000,07000,02124,02124, , ,07000,07000,3747,372.838672659232
9952,6914,43,1,44,2,,Samoset,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,-1,0.305, , ,MA,MA,025,025,07000,07000,02124,02124, , ,07000,07000,3747,534.547610412621
9953,6931,27,1,28,2,,Santuit,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,-1,0.239, , ,MA,MA,025,025,07000,07000,02124,02124, , ,07000,07000,3754,417.801508665823
9954,6932,35,1,36,2,,Saranac,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,-1,0.327, , ,MA,MA,025,025,07000,07000,02122,02122, , ,07000,07000,3755,556.500011392102
9955,6982,113,85,114,80,,Sawyer,AVE,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,-1,0.361, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,3768,626.224594228275
9956,6981,83,45,78,36,,Sawyer,AVE,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,-1,0.458, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,3768,798.274801737769
9957,7092,22,36,21,35,,Shelby,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,East Boston,East Boston,-1,0.149, , ,MA,MA,025,025,07000,07000,02128,02128, , ,07000,07000,3850,257.473902696813
9958,7091,2,20,3,19,,Shelby,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,East Boston,East Boston,-1,0.144, , ,MA,MA,025,025,07000,07000,02128,02128, , ,07000,07000,3850,251.622517243095
9959,6936,478,498,475,487,,Saratoga,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,East Boston,East Boston,0.05791597,-1, , ,MA,MA,025,025,07000,07000,02128,02128, , ,07000,07000,3756,101.932108297868
9960,6983,73,1,80,2,,Saxton,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,0.56728467,-1, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,3770,998.421023802064
9961,6984,82,100,75,83,,Saxton,ST,,Boston,Boston,A41,20,,,,,0,0,,,Dorchester,Dorchester,-1,0.071, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,3770,124.947870724699
9962,7016,71,53,72,54,,School,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.11558558,-1, , ,MA,MA,025,025,07000,07000,02108,02108, , ,07000,07000,3778,203.430626259356
9963,7015,51,41,52,40,,School,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.0591275,-1, , ,MA,MA,025,025,07000,07000,02108,02108, , ,07000,07000,3778,104.064408037271
9964,14799,39,37,38,36,,School,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.01248046,-1, , ,MA,MA,025,025,07000,07000,02108,02108, , ,07000,07000,3778,21.9656132614661
9965,7000,33,1,26,2,,School,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Jamaica Plain,Jamaica Plain,0.21691345,-1, , ,MA,MA,025,025,07000,07000,02130,02119, , ,07000,07000,3780,381.767669179632
9966,7001,37,35,36,28,,School,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Jamaica Plain,Jamaica Plain,0.04342272,-1, , ,MA,MA,025,025,07000,07000,02130,02119, , ,07000,07000,3780,76.423981322408
9967,7002,47,39,46,38,,School,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Jamaica Plain,Jamaica Plain,0.0890093,-1, , ,MA,MA,025,025,07000,07000,02130,02119, , ,07000,07000,3780,156.656366368107
9968,7006,107,89,100,82,,School,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Jamaica Plain,Jamaica Plain,-1,0.134, , ,MA,MA,025,025,07000,07000,02130,02119, , ,07000,07000,3780,233.160403981414
9969,7010,187,159,188,160,,School,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Jamaica Plain,Jamaica Plain,0.26824312,-1, , ,MA,MA,025,025,07000,07000,02130,02119, , ,07000,07000,3780,472.107893049083
9970,7023,20,2,19,1,,Seaver,ST,,Boston,Boston,A41,15,FT,,,,0,0,,,East Boston,East Boston,0.23097737,-1, , ,MA,MA,025,025,07000,07000,02128,02128, , ,07000,07000,3801,304.890124934157
9971,17519,1,3,2,4,,Shabazz,WAY,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,-1,0.136, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,3835,236.232408470409
9972,7077,5,99,6,98,,Shabazz,WAY,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,-1,0.12, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,3835,214.172663846379
9973,7078,31,1,30,2,,Shafter,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,0.436,-1, , ,MA,MA,025,025,07000,07000,02121,02121, , ,07000,07000,3836,770.479896946473
9974,7081,63,1,62,2,,Shannon,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Allston-Brighton,Allston-Brighton,-1,0.442, , ,MA,MA,025,025,07000,07000,02135,02135, , ,07000,07000,3839,774.17991998502
9975,7090,51,1,52,2,,Sheffield,RD,,Boston,Boston,A41,20,FT,,,,0,0,,,Roslindale,Roslindale,-1,0.426, , ,MA,MA,025,025,07000,07000,02131,02131, , ,07000,07000,3849,733.757075137754
9976,7123,123,101,124,116,,Shirley,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,-1,0.076, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,3873,139.630055013269
9977,7129,31,1,32,2,,Sidlaw,RD,,Boston,Boston,A41,20,FT,,,,0,0,,,Allston-Brighton,Allston-Brighton,-1,0.238, , ,MA,MA,025,025,07000,07000,02135,02135, , ,07000,07000,3882,430.300231035778
9978,6838,269,231,268,230,,Silver,ST,,Boston,Boston,A41,15,FT,,,,0,0,,,South Boston,South Boston,0.41657306,-1, , ,MA,MA,025,025,07000,07000,02127,02127, , ,07000,07000,3889,549.87643525605
9979,11455,53,41,54,40,,Silver,ST,,Boston,Boston,A41,15,FT,,,,0,0,,,South Boston,South Boston,0.16123484,-1, , ,MA,MA,025,025,07000,07000,02127,02127, , ,07000,07000,3889,212.829987932001
9980,7173,27,1,26,2,,Sonoma,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,-1,0.318, , ,MA,MA,025,025,07000,07000,02121,02121, , ,07000,07000,3915,546.397238176738
